Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;153;-;-;153;-;-
Wählende;100;65,4 %;-;100;65,4 %;-
Ungültige Stimmen;0;0,0 %;-;0;0,0 %;-
Gültige Stimmen;100;100,0 %;-;100;100,0 %;-
SPD;47;47,0 %;-;36;36,0 %;-
AfD;35;35,0 %;-;35;35,0 %;-
CDU;4;4,0 %;-;2;2,0 %;-
GRÜNE/B 90;1;1,0 %;-;0;0,0 %;-
DIE LINKE;3;3,0 %;-;5;5,0 %;-
BVB / FREIE WÄHLER;9;9,0 %;-;1;1,0 %;-
FDP;1;1,0 %;-;2;2,0 %;-
Tierschutzpartei;-;-;-;4;4,0 %;-
Plus;-;-;-;2;2,0 %;-
BSW;-;-;-;11;11,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;2;2,0 %;-
