Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;294;-;-;294;-;-
Wählende;187;63,6 %;-;187;63,6 %;-
Ungültige Stimmen;6;3,2 %;-;6;3,2 %;-
Gültige Stimmen;181;96,8 %;-;181;96,8 %;-
SPD;41;22,7 %;-;33;18,2 %;-
AfD;97;53,6 %;-;95;52,5 %;-
CDU;17;9,4 %;-;16;8,8 %;-
GRÜNE/B 90;1;0,6 %;-;1;0,6 %;-
DIE LINKE;10;5,5 %;-;7;3,9 %;-
BVB / FREIE WÄHLER;9;5,0 %;-;4;2,2 %;-
FDP;4;2,2 %;-;1;0,6 %;-
Tierschutzpartei;-;-;-;1;0,6 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;20;11,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;2;1,1 %;-;3;1,7 %;-
WU;-;-;-;0;0,0 %;-
