Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;665;-;-;665;-;-
Wählende;297;44,7 %;-;297;44,7 %;-
Ungültige Stimmen;1;0,3 %;-;2;0,7 %;-
Gültige Stimmen;296;99,7 %;-;295;99,3 %;-
SPD;71;24,0 %;-;62;21,0 %;-
AfD;150;50,7 %;-;133;45,1 %;-
CDU;47;15,9 %;-;30;10,2 %;-
GRÜNE/B 90;4;1,4 %;-;5;1,7 %;-
DIE LINKE;6;2,0 %;-;8;2,7 %;-
BVB / FREIE WÄHLER;14;4,7 %;-;10;3,4 %;-
FDP;0;0,0 %;-;1;0,3 %;-
Tierschutzpartei;-;-;-;8;2,7 %;-
Plus;2;0,7 %;-;0;0,0 %;-
BSW;-;-;-;35;11,9 %;-
III. Weg;2;0,7 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;1,0 %;-
WU;-;-;-;0;0,0 %;-
