Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.183;-;-;1.183;-;-
Wählende;606;51,2 %;-;606.0;51,2 %;-
Ungültige Stimmen;8;1,3 %;-;2.0;0,3 %;-
Gültige Stimmen;598;98,7 %;-;604.0;99,7 %;-
SPD;243;40,6 %;-;212.0;35,1 %;-
AfD;195;32,6 %;-;187.0;31,0 %;-
CDU;91;15,2 %;-;68.0;11,3 %;-
GRÜNE/B 90;11;1,8 %;-;36.0;6,0 %;-
DIE LINKE;21;3,5 %;-;22.0;3,6 %;-
BVB / FREIE WÄHLER;20;3,3 %;-;10.0;1,7 %;-
FDP;7;1,2 %;-;5.0;0,8 %;-
Tierschutzpartei;-;-;-;4.0;0,7 %;-
Plus;8;1,3 %;-;5.0;0,8 %;-
BSW;-;-;-;52.0;8,6 %;-
III. Weg;2;0,3 %;-;1.0;0,2 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;1.0;0,2 %;-
WU;-;-;-;1.0;0,2 %;-
