Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;922;-;-;922;-;-
Wählende;503;54,6 %;+34;503;54,6 %;+34
Ungültige Stimmen;4;0,8 %;-15;2;0,4 %;-10
Gültige Stimmen;499;99,2 %;+15;501;99,6 %;+10
SPD;183;36,7 %;+132;155;30,9 %;+54
AfD;151;30,3 %;+112;137;27,3 %;+78
CDU;47;9,4 %;-101;33;6,6 %;-55
GRÜNE/B 90;8;1,6 %;-104;32;6,4 %;-55
DIE LINKE;19;3,8 %;-51;17;3,4 %;-68
BVB / FREIE WÄHLER;88;17,6 %;+50;40;8,0 %;-48
FDP;3;0,6 %;-15;3;0,6 %;-20
Tierschutzpartei;-;-;-;7;1,4 %;-23
Plus;-;-;-;6;1,2 %;-04
BSW;-;-;-;68;13,6 %;+136
III. Weg;-;-;-;1;0,2 %;+02
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;2;0,4 %;+04
WU;-;-;-;0;0,0 %;00
