Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;167;-;-;167;-;-
Wählende;102;61,1 %;-;102;61,1 %;-
Ungültige Stimmen;2;2,0 %;-;2;2,0 %;-
Gültige Stimmen;100;98,0 %;-;100;98,0 %;-
SPD;20;20,0 %;-;22;22,0 %;-
AfD;58;58,0 %;-;55;55,0 %;-
CDU;13;13,0 %;-;14;14,0 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;6;6,0 %;-;3;3,0 %;-
BVB / FREIE WÄHLER;2;2,0 %;-;2;2,0 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;1;1,0 %;-;1;1,0 %;-
BSW;-;-;-;3;3,0 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
EB Mießner;0;0,0 %;-;-;-;-
