Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;833;-;-;833;-;-
Wählende;413;49,6 %;-;413;49,6 %;-
Ungültige Stimmen;5;1,2 %;-;6;1,5 %;-
Gültige Stimmen;408;98,8 %;-;407;98,5 %;-
SPD;126;30,9 %;-;104;25,6 %;-
AfD;169;41,4 %;-;154;37,8 %;-
CDU;46;11,3 %;-;24;5,9 %;-
GRÜNE/B 90;2;0,5 %;-;16;3,9 %;-
DIE LINKE;10;2,5 %;-;11;2,7 %;-
BVB / FREIE WÄHLER;38;9,3 %;-;21;5,2 %;-
FDP;7;1,7 %;-;4;1,0 %;-
Tierschutzpartei;-;-;-;15;3,7 %;-
Plus;6;1,5 %;-;4;1,0 %;-
BSW;-;-;-;49;12,0 %;-
III. Weg;4;1,0 %;-;2;0,5 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;0,7 %;-
WU;-;-;-;0;0,0 %;-
