Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.082;-;-;1.082;-;-
Wählende;514;47,5 %;-;514.0;47,5 %;-
Ungültige Stimmen;11;2,1 %;-;9.0;1,8 %;-
Gültige Stimmen;503;97,9 %;-;505.0;98,2 %;-
SPD;221;43,9 %;-;183.0;36,2 %;-
AfD;159;31,6 %;-;149.0;29,5 %;-
CDU;60;11,9 %;-;48.0;9,5 %;-
GRÜNE/B 90;14;2,8 %;-;23.0;4,6 %;-
DIE LINKE;12;2,4 %;-;14.0;2,8 %;-
BVB / FREIE WÄHLER;20;4,0 %;-;16.0;3,2 %;-
FDP;6;1,2 %;-;6.0;1,2 %;-
Tierschutzpartei;-;-;-;7.0;1,4 %;-
Plus;11;2,2 %;-;4.0;0,8 %;-
BSW;-;-;-;53.0;10,5 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;1.0;0,2 %;-
WU;-;-;-;1.0;0,2 %;-
