Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;699;-;-;699;-;-
Wählende;296;42,3 %;-;296;42,3 %;-
Ungültige Stimmen;5;1,7 %;-;5;1,7 %;-
Gültige Stimmen;291;98,3 %;-;291;98,3 %;-
SPD;75;25,8 %;-;79;27,1 %;-
AfD;98;33,7 %;-;89;30,6 %;-
CDU;23;7,9 %;-;16;5,5 %;-
GRÜNE/B 90;7;2,4 %;-;8;2,7 %;-
DIE LINKE;27;9,3 %;-;17;5,8 %;-
BVB / FREIE WÄHLER;57;19,6 %;-;20;6,9 %;-
FDP;2;0,7 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;9;3,1 %;-
Plus;-;-;-;7;2,4 %;-
BSW;-;-;-;44;15,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,3 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,3 %;-
dieBasis;1;0,3 %;-;-;-;-
EB Link;1;0,3 %;-;-;-;-
