Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.242;-;-;1.242;-;-
Wählende;530;42,7 %;-44;530.0;42,7 %;-44
Ungültige Stimmen;2;0,4 %;-05;3.0;0,6 %;-03
Gültige Stimmen;528;99,6 %;+05;527.0;99,4 %;+03
SPD;198;37,5 %;+115;170.0;32,3 %;+53
AfD;148;28,0 %;+113;136.0;25,8 %;+94
CDU;119;22,5 %;+06;109.0;20,7 %;+07
GRÜNE/B 90;15;2,8 %;-151;21.0;4,0 %;-140
DIE LINKE;11;2,1 %;-40;11.0;2,1 %;-39
BVB / FREIE WÄHLER;19;3,6 %;+17;11.0;2,1 %;+06
FDP;9;1,7 %;-43;7.0;1,3 %;-53
Tierschutzpartei;-;-;-;20.0;3,8 %;+10
Plus;9;1,7 %;-04;1.0;0,2 %;-13
BSW;-;-;-;31.0;5,9 %;+59
III. Weg;-;-;-;2.0;0,4 %;+04
DKP;-;-;-;0.0;0,0 %;00
DLW;-;-;-;2.0;0,4 %;+04
WU;-;-;-;6.0;1,1 %;+11
