Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.299;-;-;1.299;-;-
Wählende;472;36,3 %;-;472.0;36,3 %;-
Ungültige Stimmen;4;0,8 %;-;4.0;0,8 %;-
Gültige Stimmen;468;99,2 %;-;468.0;99,2 %;-
SPD;145;31,0 %;-;135.0;28,8 %;-
AfD;226;48,3 %;-;205.0;43,8 %;-
CDU;49;10,5 %;-;41.0;8,8 %;-
GRÜNE/B 90;8;1,7 %;-;8.0;1,7 %;-
DIE LINKE;9;1,9 %;-;6.0;1,3 %;-
BVB / FREIE WÄHLER;21;4,5 %;-;11.0;2,4 %;-
FDP;1;0,2 %;-;0.0;0,0 %;-
Tierschutzpartei;9;1,9 %;-;10.0;2,1 %;-
Plus;-;-;-;0.0;0,0 %;-
BSW;-;-;-;48.0;10,3 %;-
III. Weg;-;-;-;1.0;0,2 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;2.0;0,4 %;-
WU;-;-;-;1.0;0,2 %;-
