Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.467;-;-;1.467;-;-
Wählende;509;34,7 %;-;509.0;34,7 %;-
Ungültige Stimmen;2;0,4 %;-;3.0;0,6 %;-
Gültige Stimmen;507;99,6 %;-;506.0;99,4 %;-
SPD;193;38,1 %;-;167.0;33,0 %;-
AfD;174;34,3 %;-;154.0;30,4 %;-
CDU;50;9,9 %;-;41.0;8,1 %;-
GRÜNE/B 90;6;1,2 %;-;11.0;2,2 %;-
DIE LINKE;39;7,7 %;-;24.0;4,7 %;-
BVB / FREIE WÄHLER;37;7,3 %;-;13.0;2,6 %;-
FDP;4;0,8 %;-;3.0;0,6 %;-
Tierschutzpartei;-;-;-;10.0;2,0 %;-
Plus;4;0,8 %;-;0.0;0,0 %;-
BSW;-;-;-;81.0;16,0 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;2.0;0,4 %;-
