Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;19.110;-;-;19.11;-;-
Wählende;12.723;66,6 %;+113;12.723;66,6 %;+113
Ungültige Stimmen;182;1,4 %;+00;99.0;0,8 %;-05
Gültige Stimmen;12.541;98,6 %;-00;12.624;99,2 %;+05
SPD;4.390;35,0 %;+66;3.805;30,1 %;+35
AfD;4.744;37,8 %;+80;4.437;35,1 %;+57
CDU;1.646;13,1 %;+09;1.27;10,1 %;-42
GRÜNE/B 90;108;0,9 %;-36;194.0;1,5 %;-35
DIE LINKE;650;5,2 %;-57;360.0;2,9 %;-82
BVB / FREIE WÄHLER;540;4,3 %;-39;214.0;1,7 %;-38
FDP;122;1,0 %;-25;75.0;0,6 %;-34
Tierschutzpartei;341;2,7 %;+27;219.0;1,7 %;-06
Plus;-;-;-;77.0;0,6 %;-06
BSW;-;-;-;1.896;15,0 %;+150
III. Weg;-;-;-;17.0;0,1 %;+01
DKP;-;-;-;11.0;0,1 %;+01
DLW;-;-;-;29.0;0,2 %;+02
WU;-;-;-;20.0;0,2 %;+02
