Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;541;-;-;541;-;-
Wählende;293;54,2 %;-;293;54,2 %;-
Ungültige Stimmen;2;0,7 %;-;3;1,0 %;-
Gültige Stimmen;291;99,3 %;-;290;99,0 %;-
SPD;116;39,9 %;-;90;31,0 %;-
AfD;99;34,0 %;-;97;33,4 %;-
CDU;40;13,7 %;-;34;11,7 %;-
GRÜNE/B 90;4;1,4 %;-;16;5,5 %;-
DIE LINKE;16;5,5 %;-;7;2,4 %;-
BVB / FREIE WÄHLER;14;4,8 %;-;3;1,0 %;-
FDP;2;0,7 %;-;3;1,0 %;-
Tierschutzpartei;-;-;-;9;3,1 %;-
Plus;-;-;-;1;0,3 %;-
BSW;-;-;-;29;10,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,3 %;-
