Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.755;-;-;1.755;-;-
Wählende;750;42,7 %;-;750.0;42,7 %;-
Ungültige Stimmen;8;1,1 %;-;4.0;0,5 %;-
Gültige Stimmen;742;98,9 %;-;746.0;99,5 %;-
SPD;277;37,3 %;-;234.0;31,4 %;-
AfD;298;40,2 %;-;268.0;35,9 %;-
CDU;71;9,6 %;-;56.0;7,5 %;-
GRÜNE/B 90;8;1,1 %;-;17.0;2,3 %;-
DIE LINKE;42;5,7 %;-;22.0;2,9 %;-
BVB / FREIE WÄHLER;36;4,9 %;-;16.0;2,1 %;-
FDP;10;1,3 %;-;7.0;0,9 %;-
Tierschutzpartei;-;-;-;14.0;1,9 %;-
Plus;-;-;-;11.0;1,5 %;-
BSW;-;-;-;95.0;12,7 %;-
III. Weg;-;-;-;3.0;0,4 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;1.0;0,1 %;-
WU;-;-;-;2.0;0,3 %;-
