Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;756;-;-;756;-;-
Wählende;423;56,0 %;-;423;56,0 %;-
Ungültige Stimmen;13;3,1 %;-;10;2,4 %;-
Gültige Stimmen;410;96,9 %;-;413;97,6 %;-
SPD;165;40,2 %;-;143;34,6 %;-
AfD;165;40,2 %;-;156;37,8 %;-
CDU;39;9,5 %;-;40;9,7 %;-
GRÜNE/B 90;7;1,7 %;-;14;3,4 %;-
DIE LINKE;8;2,0 %;-;4;1,0 %;-
BVB / FREIE WÄHLER;15;3,7 %;-;6;1,5 %;-
FDP;5;1,2 %;-;2;0,5 %;-
Tierschutzpartei;-;-;-;6;1,5 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;36;8,7 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;0;0,0 %;-
DLW;6;1,5 %;-;5;1,2 %;-
WU;-;-;-;0;0,0 %;-
