Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;305;-;-;305;-;-
Wählende;189;62,0 %;-;189;62,0 %;-
Ungültige Stimmen;2;1,1 %;-;0;0,0 %;-
Gültige Stimmen;187;98,9 %;-;189;100,0 %;-
SPD;51;27,3 %;-;48;25,4 %;-
AfD;96;51,3 %;-;85;45,0 %;-
CDU;24;12,8 %;-;15;7,9 %;-
GRÜNE/B 90;2;1,1 %;-;1;0,5 %;-
DIE LINKE;5;2,7 %;-;5;2,6 %;-
BVB / FREIE WÄHLER;8;4,3 %;-;3;1,6 %;-
FDP;1;0,5 %;-;2;1,1 %;-
Tierschutzpartei;-;-;-;6;3,2 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;21;11,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;1,6 %;-
WU;-;-;-;0;0,0 %;-
