Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;758;-;-;758;-;-
Ungültige Stimmen;7;0,9 %;-;0;0,0 %;-
Gültige Stimmen;751;99,1 %;-;758;100,0 %;-
SPD;283;37,7 %;-;262;34,6 %;-
AfD;67;8,9 %;-;59;7,8 %;-
CDU;159;21,2 %;-;145;19,1 %;-
GRÜNE/B 90;131;17,4 %;-;130;17,2 %;-
DIE LINKE;39;5,2 %;-;36;4,7 %;-
BVB / FREIE WÄHLER;19;2,5 %;-;9;1,2 %;-
FDP;21;2,8 %;-;11;1,5 %;-
Tierschutzpartei;-;-;-;17;2,2 %;-
Plus;28;3,7 %;-;23;3,0 %;-
BSW;-;-;-;63;8,3 %;-
III. Weg;-;-;-;1;0,1 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,1 %;-
WU;-;-;-;1;0,1 %;-
EB Müller;4;0,5 %;-;-;-;-
