Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;157;-;-;157;-;-
Wählende;97;61,8 %;-;97;61,8 %;-
Ungültige Stimmen;1;1,0 %;-;1;1,0 %;-
Gültige Stimmen;96;99,0 %;-;96;99,0 %;-
SPD;22;22,9 %;-;21;21,9 %;-
AfD;53;55,2 %;-;51;53,1 %;-
CDU;13;13,5 %;-;12;12,5 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;3;3,1 %;-;0;0,0 %;-
BVB / FREIE WÄHLER;2;2,1 %;-;0;0,0 %;-
FDP;1;1,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;1;1,0 %;-
Plus;0;0,0 %;-;0;0,0 %;-
BSW;-;-;-;10;10,4 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;1,0 %;-
WU;-;-;-;0;0,0 %;-
EB Mießner;2;2,1 %;-;-;-;-
