Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;203;-;-;203;-;-
Wählende;129;63,5 %;-;129;63,5 %;-
Ungültige Stimmen;0;0,0 %;-;0;0,0 %;-
Gültige Stimmen;129;100,0 %;-;129;100,0 %;-
SPD;54;41,9 %;-;49;38,0 %;-
AfD;36;27,9 %;-;36;27,9 %;-
CDU;20;15,5 %;-;17;13,2 %;-
GRÜNE/B 90;0;0,0 %;-;2;1,6 %;-
DIE LINKE;6;4,7 %;-;3;2,3 %;-
BVB / FREIE WÄHLER;3;2,3 %;-;2;1,6 %;-
FDP;1;0,8 %;-;1;0,8 %;-
Tierschutzpartei;6;4,7 %;-;3;2,3 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;15;11,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;3;2,3 %;-;1;0,8 %;-
WU;-;-;-;0;0,0 %;-
