Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;379;-;-;379;-;-
Wählende;235;62,0 %;+193;235;62,0 %;+193
Ungültige Stimmen;3;1,3 %;-01;1;0,4 %;-11
Gültige Stimmen;232;98,7 %;+01;234;99,6 %;+11
SPD;82;35,3 %;+128;72;30,8 %;+20
AfD;74;31,9 %;+128;68;29,1 %;+76
CDU;38;16,4 %;-27;26;11,1 %;-51
GRÜNE/B 90;5;2,2 %;-175;15;6,4 %;-69
DIE LINKE;16;6,9 %;-39;5;2,1 %;-85
BVB / FREIE WÄHLER;8;3,4 %;-07;4;1,7 %;-14
FDP;2;0,9 %;-16;1;0,4 %;-26
Tierschutzpartei;-;-;-;2;0,9 %;-15
Plus;-;-;-08;0;0,0 %;-10
BSW;-;-;-;35;15,0 %;+150
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;7;3,0 %;+30;5;2,1 %;+21
WU;-;-;-;1;0,4 %;+04
