Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;82;-;-;82;-;-
Wählende;61;74,4 %;+285;61;74,4 %;+285
Ungültige Stimmen;2;3,3 %;+14;0;0,0 %;-19
Gültige Stimmen;59;96,7 %;-14;61;100,0 %;+19
SPD;46;78,0 %;+267;40;65,6 %;+242
AfD;4;6,8 %;-89;7;11,5 %;-52
CDU;7;11,9 %;-26;3;4,9 %;-131
GRÜNE/B 90;0;0,0 %;-44;0;0,0 %;-57
DIE LINKE;1;1,7 %;-39;0;0,0 %;-68
BVB / FREIE WÄHLER;0;0,0 %;-59;0;0,0 %;-60
FDP;1;1,7 %;-09;0;0,0 %;-34
Tierschutzpartei;-;-;-;0;0,0 %;-10
Plus;-;-;-;0;0,0 %;-08
BSW;-;-;-;8;13,1 %;+131
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;3;4,9 %;+49
WU;-;-;-;0;0,0 %;00
