Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.152;-;-;1.152;-;-
Wählende;672;58,3 %;-;672.0;58,3 %;-
Ungültige Stimmen;6;0,9 %;-;5.0;0,7 %;-
Gültige Stimmen;666;99,1 %;-;667.0;99,3 %;-
SPD;220;33,0 %;-;275.0;41,2 %;-
AfD;81;12,2 %;-;76.0;11,4 %;-
CDU;58;8,7 %;-;62.0;9,3 %;-
GRÜNE/B 90;215;32,3 %;-;113.0;16,9 %;-
DIE LINKE;40;6,0 %;-;40.0;6,0 %;-
BVB / FREIE WÄHLER;23;3,5 %;-;5.0;0,7 %;-
FDP;11;1,7 %;-;4.0;0,6 %;-
Tierschutzpartei;18;2,7 %;-;8.0;1,2 %;-
Plus;-;-;-;10.0;1,5 %;-
BSW;-;-;-;71.0;10,6 %;-
III. Weg;-;-;-;1.0;0,1 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;1.0;0,1 %;-
WU;-;-;-;1.0;0,1 %;-
