Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;4.334;-;-;4.334;-;-
Wählende;3.124;72,1 %;+159;3.124;72,1 %;+159
Ungültige Stimmen;33;1,1 %;-08;22.0;0,7 %;-13
Gültige Stimmen;3.091;98,9 %;+08;3.102;99,3 %;+13
SPD;699;22,6 %;+08;735.0;23,7 %;-01
AfD;1.443;46,7 %;+154;1.314;42,4 %;+102
CDU;430;13,9 %;-09;248.0;8,0 %;-70
GRÜNE/B 90;47;1,5 %;-38;47.0;1,5 %;-34
DIE LINKE;170;5,5 %;-135;61.0;2,0 %;-119
BVB / FREIE WÄHLER;273;8,8 %;+40;106.0;3,4 %;-09
FDP;29;0,9 %;-20;14.0;0,5 %;-29
Tierschutzpartei;-;-;-;59.0;1,9 %;-02
Plus;-;-;-;9.0;0,3 %;-02
BSW;-;-;-;470.0;15,2 %;+152
III. Weg;-;-;-;5.0;0,2 %;+02
DKP;-;-;-;2.0;0,1 %;+01
DLW;-;-;-;17.0;0,5 %;+05
WU;-;-;-;15.0;0,5 %;+05
