Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;251;-;-;251;-;-
Wählende;174;69,3 %;-;174;69,3 %;-
Ungültige Stimmen;6;3,4 %;-;3;1,7 %;-
Gültige Stimmen;168;96,6 %;-;171;98,3 %;-
SPD;57;33,9 %;-;45;26,3 %;-
AfD;67;39,9 %;-;57;33,3 %;-
CDU;20;11,9 %;-;17;9,9 %;-
GRÜNE/B 90;7;4,2 %;-;2;1,2 %;-
DIE LINKE;10;6,0 %;-;1;0,6 %;-
BVB / FREIE WÄHLER;7;4,2 %;-;9;5,3 %;-
FDP;0;0,0 %;-;1;0,6 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;-;-;-;1;0,6 %;-
BSW;-;-;-;33;19,3 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;0;0,0 %;-;0;0,0 %;-
DLW;-;-;-;3;1,8 %;-
WU;-;-;-;2;1,2 %;-
