Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;185;-;-;185;-;-
Wählende;112;60,5 %;+77;112;60,5 %;+77
Ungültige Stimmen;2;1,8 %;-15;0;0,0 %;-35
Gültige Stimmen;110;98,2 %;+15;112;100,0 %;+35
SPD;31;28,2 %;+18;28;25,0 %;-09
AfD;38;34,5 %;+62;37;33,0 %;+43
CDU;5;4,5 %;-80;5;4,5 %;-76
GRÜNE/B 90;12;10,9 %;+45;12;10,7 %;+37
DIE LINKE;4;3,6 %;-60;4;3,6 %;-61
BVB / FREIE WÄHLER;19;17,3 %;+62;7;6,2 %;-36
FDP;1;0,9 %;-15;0;0,0 %;-23
Tierschutzpartei;-;-;-;3;2,7 %;-05
Plus;-;-;-;0;0,0 %;-10
BSW;-;-;-;15;13,4 %;+134
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;1;0,9 %;+09
WU;-;-;-;0;0,0 %;00
