Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;708;-;-;708;-;-
Wählende;350;49,4 %;-;350;49,4 %;-
Ungültige Stimmen;4;1,1 %;-;4;1,1 %;-
Gültige Stimmen;346;98,9 %;-;346;98,9 %;-
SPD;90;26,0 %;-;79;22,8 %;-
AfD;174;50,3 %;-;167;48,3 %;-
CDU;30;8,7 %;-;21;6,1 %;-
GRÜNE/B 90;2;0,6 %;-;4;1,2 %;-
DIE LINKE;24;6,9 %;-;8;2,3 %;-
BVB / FREIE WÄHLER;18;5,2 %;-;3;0,9 %;-
FDP;8;2,3 %;-;7;2,0 %;-
Tierschutzpartei;-;-;-;19;5,5 %;-
Plus;-;-;-;2;0,6 %;-
BSW;-;-;-;34;9,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,3 %;-
WU;-;-;-;1;0,3 %;-
