Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;850;-;-;850;-;-
Wählende;431;50,7 %;-;431;50,7 %;-
Ungültige Stimmen;4;0,9 %;-;2;0,5 %;-
Gültige Stimmen;427;99,1 %;-;429;99,5 %;-
SPD;100;23,4 %;-;106;24,7 %;-
AfD;113;26,5 %;-;120;28,0 %;-
CDU;56;13,1 %;-;46;10,7 %;-
GRÜNE/B 90;19;4,4 %;-;20;4,7 %;-
DIE LINKE;20;4,7 %;-;9;2,1 %;-
BVB / FREIE WÄHLER;115;26,9 %;-;41;9,6 %;-
FDP;2;0,5 %;-;2;0,5 %;-
Tierschutzpartei;-;-;-;12;2,8 %;-
Plus;-;-;-;5;1,2 %;-
BSW;-;-;-;67;15,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,2 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
dieBasis;2;0,5 %;-;-;-;-
EB Link;0;0,0 %;-;-;-;-
