Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.167;-;-;1.167;-;-
Wählende;621;53,2 %;-;621.0;53,2 %;-
Ungültige Stimmen;7;1,1 %;-;3.0;0,5 %;-
Gültige Stimmen;614;98,9 %;-;618.0;99,5 %;-
SPD;258;42,0 %;-;236.0;38,2 %;-
AfD;164;26,7 %;-;143.0;23,1 %;-
CDU;115;18,7 %;-;93.0;15,0 %;-
GRÜNE/B 90;13;2,1 %;-;29.0;4,7 %;-
DIE LINKE;13;2,1 %;-;13.0;2,1 %;-
BVB / FREIE WÄHLER;35;5,7 %;-;15.0;2,4 %;-
FDP;10;1,6 %;-;5.0;0,8 %;-
Tierschutzpartei;-;-;-;13.0;2,1 %;-
Plus;6;1,0 %;-;4.0;0,6 %;-
BSW;-;-;-;64.0;10,4 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;1.0;0,2 %;-
WU;-;-;-;2.0;0,3 %;-
