Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;730;-;-;730;-;-
Wählende;393;53,8 %;+42;393;53,8 %;+42
Ungültige Stimmen;6;1,5 %;-09;4;1,0 %;-20
Gültige Stimmen;387;98,5 %;+09;389;99,0 %;+20
SPD;161;41,6 %;+132;138;35,5 %;+52
AfD;131;33,9 %;+184;121;31,1 %;+150
CDU;44;11,4 %;-108;42;10,8 %;-90
GRÜNE/B 90;9;2,3 %;-98;21;5,4 %;-93
DIE LINKE;13;3,4 %;-121;6;1,5 %;-100
BVB / FREIE WÄHLER;16;4,1 %;-01;9;2,3 %;+01
FDP;3;0,8 %;-15;2;0,5 %;-26
Tierschutzpartei;-;-;-;6;1,5 %;+04
Plus;-;-;-;1;0,3 %;-09
BSW;-;-;-;37;9,5 %;+95
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;10;2,6 %;+26;5;1,3 %;+13
WU;-;-;-;1;0,3 %;+03
