Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.225;-;-;1.225;-;-
Wählende;617;50,4 %;-;617.0;50,4 %;-
Ungültige Stimmen;7;1,1 %;-;8.0;1,3 %;-
Gültige Stimmen;610;98,9 %;-;609.0;98,7 %;-
SPD;175;28,7 %;-;149.0;24,5 %;-
AfD;280;45,9 %;-;249.0;40,9 %;-
CDU;84;13,8 %;-;71.0;11,7 %;-
GRÜNE/B 90;8;1,3 %;-;9.0;1,5 %;-
DIE LINKE;13;2,1 %;-;5.0;0,8 %;-
BVB / FREIE WÄHLER;32;5,2 %;-;15.0;2,5 %;-
FDP;5;0,8 %;-;6.0;1,0 %;-
Tierschutzpartei;-;-;-;6.0;1,0 %;-
Plus;5;0,8 %;-;3.0;0,5 %;-
BSW;-;-;-;92.0;15,1 %;-
III. Weg;-;-;-;1.0;0,2 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;8;1,3 %;-;3.0;0,5 %;-
WU;-;-;-;0.0;0,0 %;-
