Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;251;-;-;251;-;-
Wählende;152;60,6 %;-;152;60,6 %;-
Ungültige Stimmen;0;0,0 %;-;0;0,0 %;-
Gültige Stimmen;152;100,0 %;-;152;100,0 %;-
SPD;45;29,6 %;-;35;23,0 %;-
AfD;73;48,0 %;-;59;38,8 %;-
CDU;17;11,2 %;-;20;13,2 %;-
GRÜNE/B 90;0;0,0 %;-;3;2,0 %;-
DIE LINKE;8;5,3 %;-;2;1,3 %;-
BVB / FREIE WÄHLER;7;4,6 %;-;2;1,3 %;-
FDP;2;1,3 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;-;-;-;1;0,7 %;-
BSW;-;-;-;30;19,7 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
