Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;434;-;-;434;-;-
Ungültige Stimmen;4;0,9 %;+06;2;0,5 %;+01
Gültige Stimmen;430;99,1 %;-06;432;99,5 %;-01
SPD;163;37,9 %;+136;122;28,2 %;+40
AfD;94;21,9 %;+72;80;18,5 %;+24
CDU;98;22,8 %;-04;88;20,4 %;-18
GRÜNE/B 90;9;2,1 %;-115;15;3,5 %;-112
DIE LINKE;20;4,7 %;-93;15;3,5 %;-76
BVB / FREIE WÄHLER;23;5,3 %;-29;10;2,3 %;-30
FDP;9;2,1 %;-00;8;1,9 %;-21
Tierschutzpartei;-;-;-;4;0,9 %;-09
Plus;2;0,5 %;+05;1;0,2 %;-01
BSW;-;-;-;86;19,9 %;+199
III. Weg;0;0,0 %;00;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;3;0,7 %;+07
WU;-;-;-;0;0,0 %;00
EB Mießner;12;2,8 %;+28;-;-;-
