Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;722;-;-;722;-;-
Wählende;317;43,9 %;-;317;43,9 %;-
Ungültige Stimmen;3;0,9 %;-;0;0,0 %;-
Gültige Stimmen;314;99,1 %;-;317;100,0 %;-
SPD;101;32,2 %;-;91;28,7 %;-
AfD;127;40,4 %;-;121;38,2 %;-
CDU;45;14,3 %;-;27;8,5 %;-
GRÜNE/B 90;4;1,3 %;-;4;1,3 %;-
DIE LINKE;11;3,5 %;-;4;1,3 %;-
BVB / FREIE WÄHLER;20;6,4 %;-;12;3,8 %;-
FDP;0;0,0 %;-;2;0,6 %;-
Tierschutzpartei;-;-;-;7;2,2 %;-
Plus;-;-;-;2;0,6 %;-
BSW;-;-;-;44;13,9 %;-
III. Weg;-;-;-;1;0,3 %;-
DKP;-;-;-;0;0,0 %;-
DLW;6;1,9 %;-;2;0,6 %;-
WU;-;-;-;0;0,0 %;-
