Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0.0;-;-
Wählende;1.208;-;-;1.208;-;-
Ungültige Stimmen;12;1,0 %;-;6.0;0,5 %;-
Gültige Stimmen;1.196;99,0 %;-;1.202;99,5 %;-
SPD;425;35,5 %;-;416.0;34,6 %;-
AfD;180;15,1 %;-;154.0;12,8 %;-
CDU;299;25,0 %;-;260.0;21,6 %;-
GRÜNE/B 90;101;8,4 %;-;96.0;8,0 %;-
DIE LINKE;56;4,7 %;-;36.0;3,0 %;-
BVB / FREIE WÄHLER;57;4,8 %;-;19.0;1,6 %;-
FDP;43;3,6 %;-;38.0;3,2 %;-
Tierschutzpartei;-;-;-;39.0;3,2 %;-
Plus;35;2,9 %;-;19.0;1,6 %;-
BSW;-;-;-;118.0;9,8 %;-
III. Weg;-;-;-;1.0;0,1 %;-
DKP;-;-;-;1.0;0,1 %;-
DLW;-;-;-;3.0;0,2 %;-
WU;-;-;-;2.0;0,2 %;-
