Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.235;-;-;1.235;-;-
Wählende;536;43,4 %;-;536.0;43,4 %;-
Ungültige Stimmen;3;0,6 %;-;1.0;0,2 %;-
Gültige Stimmen;533;99,4 %;-;535.0;99,8 %;-
SPD;238;44,7 %;-;221.0;41,3 %;-
AfD;115;21,6 %;-;113.0;21,1 %;-
CDU;122;22,9 %;-;91.0;17,0 %;-
GRÜNE/B 90;20;3,8 %;-;33.0;6,2 %;-
DIE LINKE;9;1,7 %;-;9.0;1,7 %;-
BVB / FREIE WÄHLER;23;4,3 %;-;4.0;0,7 %;-
FDP;6;1,1 %;-;6.0;1,1 %;-
Tierschutzpartei;-;-;-;11.0;2,1 %;-
Plus;-;-;-;7.0;1,3 %;-
BSW;-;-;-;38.0;7,1 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;1.0;0,2 %;-
WU;-;-;-;1.0;0,2 %;-
