Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;915;-;-;915;-;-
Wählende;440;48,1 %;-;440;48,1 %;-
Ungültige Stimmen;5;1,1 %;-;4;0,9 %;-
Gültige Stimmen;435;98,9 %;-;436;99,1 %;-
SPD;163;37,5 %;-;141;32,3 %;-
AfD;129;29,7 %;-;119;27,3 %;-
CDU;78;17,9 %;-;72;16,5 %;-
GRÜNE/B 90;21;4,8 %;-;33;7,6 %;-
DIE LINKE;16;3,7 %;-;10;2,3 %;-
BVB / FREIE WÄHLER;22;5,1 %;-;11;2,5 %;-
FDP;6;1,4 %;-;5;1,1 %;-
Tierschutzpartei;-;-;-;6;1,4 %;-
Plus;-;-;-;2;0,5 %;-
BSW;-;-;-;36;8,3 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
