Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;448;-;-;448;-;-
Ungültige Stimmen;7;1,6 %;+01;6;1,3 %;-00
Gültige Stimmen;441;98,4 %;-01;442;98,7 %;+00
SPD;114;25,9 %;+111;117;26,5 %;+32
AfD;127;28,8 %;+90;105;23,8 %;+28
CDU;110;24,9 %;+29;108;24,4 %;+36
GRÜNE/B 90;7;1,6 %;-72;6;1,4 %;-60
DIE LINKE;15;3,4 %;-59;3;0,7 %;-79
BVB / FREIE WÄHLER;58;13,2 %;+58;18;4,1 %;-13
FDP;10;2,3 %;-158;5;1,1 %;-82
Tierschutzpartei;-;-;-;1;0,2 %;-22
Plus;-;-;-;0;0,0 %;-16
BSW;-;-;-;77;17,4 %;+174
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;2;0,5 %;+05
WU;-;-;-;0;0,0 %;00
