Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;930;-;-;930;-;-
Wählende;404;43,4 %;-;404;43,4 %;-
Ungültige Stimmen;4;1,0 %;-;2;0,5 %;-
Gültige Stimmen;400;99,0 %;-;402;99,5 %;-
SPD;142;35,5 %;-;103;25,6 %;-
AfD;136;34,0 %;-;133;33,1 %;-
CDU;30;7,5 %;-;20;5,0 %;-
GRÜNE/B 90;10;2,5 %;-;25;6,2 %;-
DIE LINKE;51;12,8 %;-;42;10,4 %;-
BVB / FREIE WÄHLER;19;4,8 %;-;7;1,7 %;-
FDP;8;2,0 %;-;6;1,5 %;-
Tierschutzpartei;-;-;-;11;2,7 %;-
Plus;-;-;-;8;2,0 %;-
BSW;-;-;-;45;11,2 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,2 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;0;0,0 %;-
dieBasis;4;1,0 %;-;-;-;-
