Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.141;-;-;1.141;-;-
Wählende;484;42,4 %;-;484.0;42,4 %;-
Ungültige Stimmen;11;2,3 %;-;8.0;1,7 %;-
Gültige Stimmen;473;97,7 %;-;476.0;98,3 %;-
SPD;141;29,8 %;-;131.0;27,5 %;-
AfD;204;43,1 %;-;178.0;37,4 %;-
CDU;44;9,3 %;-;37.0;7,8 %;-
GRÜNE/B 90;3;0,6 %;-;8.0;1,7 %;-
DIE LINKE;23;4,9 %;-;15.0;3,2 %;-
BVB / FREIE WÄHLER;42;8,9 %;-;13.0;2,7 %;-
FDP;4;0,8 %;-;2.0;0,4 %;-
Tierschutzpartei;-;-;-;15.0;3,2 %;-
Plus;12;2,5 %;-;3.0;0,6 %;-
BSW;-;-;-;72.0;15,1 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;2.0;0,4 %;-
WU;-;-;-;0.0;0,0 %;-
