Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;91;-;-;91;-;-
Wählende;70;76,9 %;+297;70;76,9 %;+297
Ungültige Stimmen;3;4,3 %;+26;2;2,9 %;+16
Gültige Stimmen;67;95,7 %;-26;68;97,1 %;-16
SPD;27;40,3 %;+129;17;25,0 %;-44
AfD;28;41,8 %;+164;23;33,8 %;+74
CDU;5;7,5 %;-104;5;7,4 %;-99
GRÜNE/B 90;1;1,5 %;-46;6;8,8 %;+25
DIE LINKE;4;6,0 %;-100;1;1,5 %;-96
BVB / FREIE WÄHLER;2;3,0 %;-14;0;0,0 %;-27
FDP;0;0,0 %;-30;2;2,9 %;-07
Tierschutzpartei;-;-;-;3;4,4 %;+20
Plus;-;-;-;0;0,0 %;-07
BSW;-;-;-;10;14,7 %;+147
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;0;0,0 %;00;1;1,5 %;+15
WU;-;-;-;0;0,0 %;00
