Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.241;-;-;1.241;-;-
Wählende;499;40,2 %;-;499.0;40,2 %;-
Ungültige Stimmen;6;1,2 %;-;3.0;0,6 %;-
Gültige Stimmen;493;98,8 %;-;496.0;99,4 %;-
SPD;152;30,8 %;-;125.0;25,2 %;-
AfD;160;32,5 %;-;152.0;30,6 %;-
CDU;60;12,2 %;-;60.0;12,1 %;-
GRÜNE/B 90;23;4,7 %;-;28.0;5,6 %;-
DIE LINKE;28;5,7 %;-;14.0;2,8 %;-
BVB / FREIE WÄHLER;64;13,0 %;-;24.0;4,8 %;-
FDP;3;0,6 %;-;5.0;1,0 %;-
Tierschutzpartei;-;-;-;7.0;1,4 %;-
Plus;3;0,6 %;-;3.0;0,6 %;-
BSW;-;-;-;70.0;14,1 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;6.0;1,2 %;-
WU;-;-;-;2.0;0,4 %;-
