Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.599;-;-;1.599;-;-
Wählende;657;41,1 %;-;657.0;41,1 %;-
Ungültige Stimmen;12;1,8 %;-;13.0;2,0 %;-
Gültige Stimmen;645;98,2 %;-;644.0;98,0 %;-
SPD;256;39,7 %;-;208.0;32,3 %;-
AfD;262;40,6 %;-;239.0;37,1 %;-
CDU;45;7,0 %;-;36.0;5,6 %;-
GRÜNE/B 90;5;0,8 %;-;19.0;3,0 %;-
DIE LINKE;35;5,4 %;-;25.0;3,9 %;-
BVB / FREIE WÄHLER;35;5,4 %;-;5.0;0,8 %;-
FDP;7;1,1 %;-;4.0;0,6 %;-
Tierschutzpartei;-;-;-;10.0;1,6 %;-
Plus;-;-;-;9.0;1,4 %;-
BSW;-;-;-;77.0;12,0 %;-
III. Weg;-;-;-;2.0;0,3 %;-
DKP;-;-;-;2.0;0,3 %;-
DLW;-;-;-;3.0;0,5 %;-
WU;-;-;-;5.0;0,8 %;-
