Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.043;-;-;1.043;-;-
Wählende;276;26,5 %;-149;276;26,5 %;-149
Ungültige Stimmen;2;0,7 %;-17;1;0,4 %;-20
Gültige Stimmen;274;99,3 %;+17;275;99,6 %;+20
SPD;92;33,6 %;+80;90;32,7 %;+98
AfD;85;31,0 %;+76;85;30,9 %;+72
CDU;52;19,0 %;-31;38;13,8 %;-66
GRÜNE/B 90;9;3,3 %;-83;14;5,1 %;-63
DIE LINKE;15;5,5 %;-04;9;3,3 %;-27
BVB / FREIE WÄHLER;11;4,0 %;-37;1;0,4 %;-60
FDP;8;2,9 %;-07;7;2,5 %;-18
Tierschutzpartei;-;-;-;9;3,3 %;+03
Plus;-;-;-;1;0,4 %;-13
BSW;-;-;-;20;7,3 %;+73
III. Weg;-;-;-;1;0,4 %;+04
DKP;0;0,0 %;-01;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;0;0,0 %;00
EB Schamberger;2;0,7 %;+07;-;-;-
