Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;648;-;-;648;-;-
Ungültige Stimmen;6;0,9 %;+03;0;0,0 %;-04
Gültige Stimmen;642;99,1 %;-03;648;100,0 %;+04
SPD;279;43,5 %;+164;255;39,4 %;+158
AfD;99;15,4 %;+10;78;12,0 %;-23
CDU;122;19,0 %;-05;88;13,6 %;-46
GRÜNE/B 90;30;4,7 %;-92;33;5,1 %;-114
DIE LINKE;46;7,2 %;-66;27;4,2 %;-83
BVB / FREIE WÄHLER;54;8,4 %;+14;11;1,7 %;-39
FDP;3;0,5 %;-36;3;0,5 %;-51
Tierschutzpartei;-;-;-;17;2,6 %;+03
Plus;-;-;-;7;1,1 %;-02
BSW;-;-;-;125;19,3 %;+193
III. Weg;-;-;-;1;0,2 %;+02
DKP;4;0,6 %;+04;0;0,0 %;00
DLW;-;-;-;2;0,3 %;+03
WU;-;-;-;1;0,2 %;+02
EB Schamberger;5;0,8 %;+08;-;-;-
