Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;470;-;-;470;-;-
Wählende;288;61,3 %;+71;288;61,3 %;+71
Ungültige Stimmen;4;1,4 %;+02;4;1,4 %;+07
Gültige Stimmen;284;98,6 %;-02;284;98,6 %;-07
SPD;82;28,9 %;+05;77;27,1 %;-08
AfD;114;40,1 %;+172;105;37,0 %;+134
CDU;50;17,6 %;-04;33;11,6 %;-38
GRÜNE/B 90;2;0,7 %;-67;2;0,7 %;-42
DIE LINKE;16;5,6 %;-87;11;3,9 %;-125
BVB / FREIE WÄHLER;12;4,2 %;-14;3;1,1 %;-41
FDP;7;2,5 %;-10;5;1,8 %;-17
Tierschutzpartei;-;-;-;1;0,4 %;-14
Plus;-;-;-;1;0,4 %;-11
BSW;-;-;-;46;16,2 %;+162
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;1;0,4 %;+04;0;0,0 %;00
WU;-;-;-;0;0,0 %;00
