Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;565;-;-;565;-;-
Wählende;338;59,8 %;+12;338;59,8 %;+12
Ungültige Stimmen;7;2,1 %;-02;7;2,1 %;+04
Gültige Stimmen;331;97,9 %;+02;331;97,9 %;-04
SPD;124;37,5 %;+79;69;20,8 %;-19
AfD;152;45,9 %;+133;152;45,9 %;+97
CDU;23;6,9 %;-65;26;7,9 %;-64
GRÜNE/B 90;6;1,8 %;-13;14;4,2 %;-06
DIE LINKE;8;2,4 %;-47;9;2,7 %;-53
BVB / FREIE WÄHLER;12;3,6 %;-61;10;3,0 %;-38
FDP;4;1,2 %;-22;5;1,5 %;-28
Tierschutzpartei;-;-;-;6;1,8 %;+01
Plus;-;-;-09;1;0,3 %;-08
BSW;-;-;-;36;10,9 %;+109
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;2;0,6 %;+06
WU;-;-;-;1;0,3 %;+03
Die PARTEI;2;0,6 %;+06;-;-;-
