Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;530;-;-;530;-;-
Wählende;297;56,0 %;-;297;56,0 %;-
Ungültige Stimmen;3;1,0 %;-;5;1,7 %;-
Gültige Stimmen;294;99,0 %;-;292;98,3 %;-
SPD;87;29,6 %;-;72;24,7 %;-
AfD;125;42,5 %;-;107;36,6 %;-
CDU;36;12,2 %;-;27;9,2 %;-
GRÜNE/B 90;2;0,7 %;-;5;1,7 %;-
DIE LINKE;8;2,7 %;-;2;0,7 %;-
BVB / FREIE WÄHLER;34;11,6 %;-;24;8,2 %;-
FDP;1;0,3 %;-;3;1,0 %;-
Tierschutzpartei;-;-;-;4;1,4 %;-
Plus;1;0,3 %;-;0;0,0 %;-
BSW;-;-;-;47;16,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,3 %;-
