Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;232;-;-;232;-;-
Wählende;152;65,5 %;-;152;65,5 %;-
Ungültige Stimmen;14;9,2 %;-;2;1,3 %;-
Gültige Stimmen;138;90,8 %;-;150;98,7 %;-
SPD;32;23,2 %;-;30;20,0 %;-
AfD;-;-;-;73;48,7 %;-
CDU;22;15,9 %;-;10;6,7 %;-
GRÜNE/B 90;1;0,7 %;-;0;0,0 %;-
DIE LINKE;15;10,9 %;-;10;6,7 %;-
BVB / FREIE WÄHLER;11;8,0 %;-;0;0,0 %;-
FDP;6;4,3 %;-;1;0,7 %;-
Tierschutzpartei;-;-;-;2;1,3 %;-
Plus;-;-;-;1;0,7 %;-
BSW;-;-;-;21;14,0 %;-
III. Weg;-;-;-;1;0,7 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,7 %;-
WU;-;-;-;0;0,0 %;-
EB Raue;51;37,0 %;-;-;-;-
