Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;355;-;-;355;-;-
Wählende;214;60,3 %;-;214;60,3 %;-
Ungültige Stimmen;0;0,0 %;-;1;0,5 %;-
Gültige Stimmen;214;100,0 %;-;213;99,5 %;-
SPD;67;31,3 %;-;65;30,5 %;-
AfD;74;34,6 %;-;67;31,5 %;-
CDU;38;17,8 %;-;31;14,6 %;-
GRÜNE/B 90;4;1,9 %;-;8;3,8 %;-
DIE LINKE;4;1,9 %;-;1;0,5 %;-
BVB / FREIE WÄHLER;24;11,2 %;-;12;5,6 %;-
FDP;0;0,0 %;-;2;0,9 %;-
Tierschutzpartei;3;1,4 %;-;3;1,4 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;24;11,3 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
