Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;936;-;-;936;-;-
Wählende;410;43,8 %;-;410;43,8 %;-
Ungültige Stimmen;4;1,0 %;-;8;2,0 %;-
Gültige Stimmen;406;99,0 %;-;402;98,0 %;-
SPD;120;29,6 %;-;113;28,1 %;-
AfD;178;43,8 %;-;159;39,6 %;-
CDU;59;14,5 %;-;41;10,2 %;-
GRÜNE/B 90;3;0,7 %;-;7;1,7 %;-
DIE LINKE;23;5,7 %;-;8;2,0 %;-
BVB / FREIE WÄHLER;17;4,2 %;-;4;1,0 %;-
FDP;5;1,2 %;-;5;1,2 %;-
Tierschutzpartei;-;-;-;7;1,7 %;-
Plus;-;-;-;3;0,7 %;-
BSW;-;-;-;52;12,9 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;0;0,0 %;-
DLW;1;0,2 %;-;2;0,5 %;-
WU;-;-;-;0;0,0 %;-
