Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.174;-;-;1.174;-;-
Wählende;496;42,2 %;-;496;42,2 %;-
Ungültige Stimmen;9;1,8 %;-;7;1,4 %;-
Gültige Stimmen;487;98,2 %;-;489;98,6 %;-
SPD;196;40,2 %;-;159;32,5 %;-
AfD;188;38,6 %;-;180;36,8 %;-
CDU;48;9,9 %;-;42;8,6 %;-
GRÜNE/B 90;6;1,2 %;-;4;0,8 %;-
DIE LINKE;17;3,5 %;-;14;2,9 %;-
BVB / FREIE WÄHLER;19;3,9 %;-;10;2,0 %;-
FDP;4;0,8 %;-;4;0,8 %;-
Tierschutzpartei;-;-;-;6;1,2 %;-
Plus;4;0,8 %;-;5;1,0 %;-
BSW;-;-;-;61;12,5 %;-
III. Weg;1;0,2 %;-;0;0,0 %;-
DKP;-;-;-;1;0,2 %;-
DLW;-;-;-;2;0,4 %;-
WU;-;-;-;1;0,2 %;-
EB Mießner;4;0,8 %;-;-;-;-
