Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;800;-;-;800;-;-
Wählende;431;53,9 %;-;431;53,9 %;-
Ungültige Stimmen;2;0,5 %;-;2;0,5 %;-
Gültige Stimmen;429;99,5 %;-;429;99,5 %;-
SPD;145;33,8 %;-;143;33,3 %;-
AfD;188;43,8 %;-;176;41,0 %;-
CDU;38;8,9 %;-;32;7,5 %;-
GRÜNE/B 90;7;1,6 %;-;6;1,4 %;-
DIE LINKE;15;3,5 %;-;11;2,6 %;-
BVB / FREIE WÄHLER;26;6,1 %;-;4;0,9 %;-
FDP;4;0,9 %;-;1;0,2 %;-
Tierschutzpartei;-;-;-;9;2,1 %;-
Plus;-;-;-;3;0,7 %;-
BSW;-;-;-;39;9,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,2 %;-
DLW;6;1,4 %;-;4;0,9 %;-
WU;-;-;-;0;0,0 %;-
