Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;65;-;-;65;-;-
Wählende;45;69,2 %;+261;45;69,2 %;+261
Ungültige Stimmen;0;0,0 %;-14;0;0,0 %;-15
Gültige Stimmen;45;100,0 %;+14;45;100,0 %;+15
SPD;11;24,4 %;-173;7;15,6 %;-165
AfD;21;46,7 %;+143;22;48,9 %;+140
CDU;7;15,6 %;+77;8;17,8 %;+76
GRÜNE/B 90;0;0,0 %;-33;0;0,0 %;-38
DIE LINKE;1;2,2 %;-43;0;0,0 %;-83
BVB / FREIE WÄHLER;4;8,9 %;+55;2;4,4 %;+10
FDP;1;2,2 %;-18;1;2,2 %;-21
Tierschutzpartei;-;-;-;1;2,2 %;+01
Plus;-;-;-08;0;0,0 %;-08
BSW;-;-;-;3;6,7 %;+67
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;1;2,2 %;+22
Die PARTEI;0;0,0 %;00;-;-;-
