Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;248;-;-;248;-;-
Wählende;174;70,2 %;-;174;70,2 %;-
Ungültige Stimmen;6;3,4 %;-;2;1,1 %;-
Gültige Stimmen;168;96,6 %;-;172;98,9 %;-
SPD;38;22,6 %;-;39;22,7 %;-
AfD;65;38,7 %;-;60;34,9 %;-
CDU;40;23,8 %;-;33;19,2 %;-
GRÜNE/B 90;1;0,6 %;-;0;0,0 %;-
DIE LINKE;3;1,8 %;-;2;1,2 %;-
BVB / FREIE WÄHLER;15;8,9 %;-;4;2,3 %;-
FDP;0;0,0 %;-;1;0,6 %;-
Tierschutzpartei;-;-;-;3;1,7 %;-
Plus;1;0,6 %;-;1;0,6 %;-
BSW;-;-;-;28;16,3 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,6 %;-
WU;-;-;-;0;0,0 %;-
EB Gliese;5;3,0 %;-;-;-;-
