Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;904;-;-;904;-;-
Wählende;470;52,0 %;-72;470;52,0 %;-72
Ungültige Stimmen;6;1,3 %;-03;5;1,1 %;-00
Gültige Stimmen;464;98,7 %;+03;465;98,9 %;+00
SPD;122;26,3 %;-59;106;22,8 %;-73
AfD;227;48,9 %;+161;212;45,6 %;+144
CDU;51;11,0 %;-49;40;8,6 %;-73
GRÜNE/B 90;3;0,6 %;-32;6;1,3 %;-29
DIE LINKE;15;3,2 %;-33;8;1,7 %;-57
BVB / FREIE WÄHLER;23;5,0 %;-05;12;2,6 %;-10
FDP;1;0,2 %;-31;2;0,4 %;-36
Tierschutzpartei;-;-;-;6;1,3 %;-05
Plus;4;0,9 %;+09;3;0,6 %;-08
BSW;-;-;-;62;13,3 %;+133
III. Weg;-;-;-;1;0,2 %;+02
DKP;-;-;-;0;0,0 %;00
DLW;18;3,9 %;+39;7;1,5 %;+15
WU;-;-;-;0;0,0 %;00
