Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;671;-;-;671;-;-
Wählende;347;51,7 %;-;347;51,7 %;-
Ungültige Stimmen;3;0,9 %;-;2;0,6 %;-
Gültige Stimmen;344;99,1 %;-;345;99,4 %;-
SPD;123;35,8 %;-;113;32,8 %;-
AfD;128;37,2 %;-;116;33,6 %;-
CDU;52;15,1 %;-;41;11,9 %;-
GRÜNE/B 90;7;2,0 %;-;5;1,4 %;-
DIE LINKE;14;4,1 %;-;9;2,6 %;-
BVB / FREIE WÄHLER;16;4,7 %;-;6;1,7 %;-
FDP;4;1,2 %;-;1;0,3 %;-
Tierschutzpartei;-;-;-;2;0,6 %;-
Plus;-;-;-;1;0,3 %;-
BSW;-;-;-;49;14,2 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,6 %;-
WU;-;-;-;0;0,0 %;-
