Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;846;-;-;846;-;-
Wählende;384;45,4 %;-;384;45,4 %;-
Ungültige Stimmen;8;2,1 %;-;5;1,3 %;-
Gültige Stimmen;376;97,9 %;-;379;98,7 %;-
SPD;99;26,3 %;-;94;24,8 %;-
AfD;165;43,9 %;-;159;42,0 %;-
CDU;49;13,0 %;-;36;9,5 %;-
GRÜNE/B 90;1;0,3 %;-;5;1,3 %;-
DIE LINKE;11;2,9 %;-;8;2,1 %;-
BVB / FREIE WÄHLER;35;9,3 %;-;12;3,2 %;-
FDP;7;1,9 %;-;5;1,3 %;-
Tierschutzpartei;9;2,4 %;-;9;2,4 %;-
Plus;-;-;-;6;1,6 %;-
BSW;-;-;-;43;11,3 %;-
III. Weg;-;-;-;1;0,3 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,3 %;-
