Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0.0;-;-
Wählende;1.086;-;-;1.086;-;-
Ungültige Stimmen;16;1,5 %;-;5.0;0,5 %;-
Gültige Stimmen;1.070;98,5 %;-;1.081;99,5 %;-
SPD;472;44,1 %;-;402.0;37,2 %;-
AfD;223;20,8 %;-;159.0;14,7 %;-
CDU;176;16,4 %;-;138.0;12,8 %;-
GRÜNE/B 90;23;2,1 %;-;17.0;1,6 %;-
DIE LINKE;58;5,4 %;-;32.0;3,0 %;-
BVB / FREIE WÄHLER;102;9,5 %;-;30.0;2,8 %;-
FDP;13;1,2 %;-;6.0;0,6 %;-
Tierschutzpartei;-;-;-;23.0;2,1 %;-
Plus;-;-;-;9.0;0,8 %;-
BSW;-;-;-;255.0;23,6 %;-
III. Weg;3;0,3 %;-;3.0;0,3 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;4.0;0,4 %;-
WU;-;-;-;3.0;0,3 %;-
