Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;286;-;-;286;-;-
Wählende;153;53,5 %;+93;153;53,5 %;+93
Ungültige Stimmen;2;1,3 %;-00;3;2,0 %;+07
Gültige Stimmen;151;98,7 %;+00;150;98,0 %;-07
SPD;60;39,7 %;+72;54;36,0 %;+41
AfD;44;29,1 %;+93;45;30,0 %;+96
CDU;23;15,2 %;+06;13;8,7 %;-45
GRÜNE/B 90;7;4,6 %;-48;7;4,7 %;-55
DIE LINKE;1;0,7 %;-97;2;1,3 %;-83
BVB / FREIE WÄHLER;12;7,9 %;-18;3;2,0 %;-38
FDP;4;2,6 %;-08;2;1,3 %;-25
Tierschutzpartei;-;-;-;5;3,3 %;+00
Plus;-;-;-;1;0,7 %;-09
BSW;-;-;-;15;10,0 %;+100
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;2;1,3 %;+13
WU;-;-;-;1;0,7 %;+07
