Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.006;-;-;1.006;-;-
Wählende;533;53,0 %;-;533.0;53,0 %;-
Ungültige Stimmen;6;1,1 %;-;5.0;0,9 %;-
Gültige Stimmen;527;98,9 %;-;528.0;99,1 %;-
SPD;169;32,1 %;-;159.0;30,1 %;-
AfD;205;38,9 %;-;191.0;36,2 %;-
CDU;76;14,4 %;-;63.0;11,9 %;-
GRÜNE/B 90;15;2,8 %;-;21.0;4,0 %;-
DIE LINKE;28;5,3 %;-;12.0;2,3 %;-
BVB / FREIE WÄHLER;21;4,0 %;-;10.0;1,9 %;-
FDP;9;1,7 %;-;8.0;1,5 %;-
Tierschutzpartei;-;-;-;15.0;2,8 %;-
Plus;-;-;-;4.0;0,8 %;-
BSW;-;-;-;42.0;8,0 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;1.0;0,2 %;-
DLW;4;0,8 %;-;1.0;0,2 %;-
WU;-;-;-;1.0;0,2 %;-
