Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;175;-;-;175;-;-
Wählende;106;60,6 %;-;106;60,6 %;-
Ungültige Stimmen;3;2,8 %;-;0;0,0 %;-
Gültige Stimmen;103;97,2 %;-;106;100,0 %;-
SPD;22;21,4 %;-;27;25,5 %;-
AfD;55;53,4 %;-;51;48,1 %;-
CDU;13;12,6 %;-;7;6,6 %;-
GRÜNE/B 90;2;1,9 %;-;3;2,8 %;-
DIE LINKE;3;2,9 %;-;0;0,0 %;-
BVB / FREIE WÄHLER;7;6,8 %;-;2;1,9 %;-
FDP;1;1,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;4;3,8 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;10;9,4 %;-
III. Weg;-;-;-;1;0,9 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,9 %;-
WU;-;-;-;0;0,0 %;-
