Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;208;-;-;208;-;-
Wählende;129;62,0 %;-;129;62,0 %;-
Ungültige Stimmen;2;1,6 %;-;1;0,8 %;-
Gültige Stimmen;127;98,4 %;-;128;99,2 %;-
SPD;33;26,0 %;-;30;23,4 %;-
AfD;60;47,2 %;-;55;43,0 %;-
CDU;19;15,0 %;-;17;13,3 %;-
GRÜNE/B 90;2;1,6 %;-;3;2,3 %;-
DIE LINKE;3;2,4 %;-;1;0,8 %;-
BVB / FREIE WÄHLER;5;3,9 %;-;1;0,8 %;-
FDP;1;0,8 %;-;1;0,8 %;-
Tierschutzpartei;-;-;-;1;0,8 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;18;14,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,8 %;-
DLW;4;3,1 %;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
