Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;772;-;-;772;-;-
Wählende;417;54,0 %;+32;417;54,0 %;+32
Ungültige Stimmen;7;1,7 %;-54;7;1,7 %;-06
Gültige Stimmen;410;98,3 %;+54;410;98,3 %;+06
SPD;116;28,3 %;+59;114;27,8 %;+41
AfD;187;45,6 %;+456;167;40,7 %;+16
CDU;56;13,7 %;-103;41;10,0 %;-45
GRÜNE/B 90;2;0,5 %;-27;1;0,2 %;-27
DIE LINKE;24;5,9 %;-111;17;4,1 %;-60
BVB / FREIE WÄHLER;19;4,6 %;-58;11;2,7 %;-02
FDP;4;1,0 %;-50;1;0,2 %;-29
Tierschutzpartei;-;-;-;7;1,7 %;-07
Plus;-;-;-;2;0,5 %;-03
BSW;-;-;-;47;11,5 %;+115
III. Weg;-;-;-;0;0,0 %;00
DKP;2;0,5 %;+05;1;0,2 %;+02
DLW;-;-;-;1;0,2 %;+02
WU;-;-;-;0;0,0 %;00
